feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
cc_old_high_util_80_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,2136,1143.0,False,False,73.38451390155927,2171,73.38451390155927,high_missing
cc_old_high_util_80_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,2218,1170.0,False,False,73.38451390155927,2278,73.38451390155927,high_missing
cc_old_high_util_80_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,2133,1139.0,False,False,73.38451390155927,2169,73.38451390155927,high_missing
cc_old_high_util_80_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,2193,1163.0,False,False,70.931495698306,2245,70.931495698306,high_missing
cc_old_payment_less_min_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,669,404.0,False,False,73.38451390155927,682,73.38451390155927,high_missing
cc_old_payment_less_min_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,714,420.0,False,False,73.38451390155927,738,73.38451390155927,high_missing
cc_old_payment_less_min_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.38628211673729,67.06466436894797,7.321617747789318,669,402.0,False,False,73.38451390155927,682,73.38451390155927,high_missing
cc_old_payment_less_min_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,690,409.0,False,False,70.931495698306,707,70.931495698306,high_missing
cc_old_utilization_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.5537558006055,67.42778598391597,7.125969816689533,54637,9940.0,False,False,73.5787567893784,64392,73.5787567893784,high_missing
cc_old_utilization_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.5537558006055,67.42778598391597,7.125969816689533,54644,9940.0,False,False,73.5787567893784,64400,73.5787567893784,high_missing
cc_old_utilization_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.5537558006055,67.42778598391597,7.125969816689533,54488,9876.0,False,False,73.5787567893784,64179,73.5787567893784,high_missing
cc_old_utilization_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,54639,9940.0,False,False,70.931495698306,64396,70.931495698306,high_missing
cc_other_drawing_share_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1361,246.0,False,False,70.931495698306,1548,70.931495698306,high_missing
cc_other_drawing_share_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,2387,409.0,False,False,70.931495698306,2715,70.931495698306,high_missing
cc_other_drawing_share_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,132,21.0,False,False,70.931495698306,149,70.931495698306,high_missing
cc_over_limit_flag_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1679,881.0,False,False,70.931495698306,1733,70.931495698306,high_missing
cc_over_limit_flag_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1790,916.0,False,False,70.931495698306,1876,70.931495698306,high_missing
cc_over_limit_flag_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1680,875.0,False,False,70.931495698306,1734,70.931495698306,high_missing
cc_payment_less_min_trend_6m_vs_old_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,74.38628211673729,67.06876743804365,7.317514678693641,1513,717.0,False,False,73.3850752971888,1619,73.3850752971888,high_missing
cc_payment_less_than_min_instalment_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,57,29.0,False,False,70.931495698306,59,70.931495698306,high_missing
cc_payment_less_than_min_instalment_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,742,454.0,False,False,70.931495698306,760,70.931495698306,high_missing
cc_payment_less_than_min_instalment_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,823,480.0,False,False,70.931495698306,857,70.931495698306,high_missing
cc_payment_less_than_min_instalment_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,741,454.0,False,False,70.931495698306,759,70.931495698306,high_missing
cc_payment_near_min_instalment_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,2262,1219.0,False,False,70.931495698306,2320,70.931495698306,high_missing
cc_payment_near_min_instalment_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,2406,1274.0,False,False,70.931495698306,2505,70.931495698306,high_missing
cc_payment_near_min_instalment_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,2260,1213.0,False,False,70.931495698306,2317,70.931495698306,high_missing
cc_payment_to_balance_ratio_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,56862,10372.0,False,False,70.931495698306,66479,70.931495698306,high_missing
cc_payment_to_balance_ratio_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58076,10431.0,False,False,70.931495698306,68208,70.931495698306,high_missing
cc_payment_to_balance_ratio_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,25779,5160.0,False,False,70.931495698306,30728,70.931495698306,high_missing
cc_payment_to_balance_ratio_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,56865,10157.0,False,False,70.931495698306,66740,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,47146,9340.0,False,False,70.931495698306,55021,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58216,10536.0,False,False,70.931495698306,68411,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,22794,4758.0,False,False,70.931495698306,26965,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,57386,10270.0,False,False,70.931495698306,67365,70.931495698306,high_missing
cc_pos_drawing_share_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6070,988.0,False,False,70.931495698306,6936,70.931495698306,high_missing
cc_pos_drawing_share_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,23722,4406.0,False,False,70.931495698306,27916,70.931495698306,high_missing
cc_pos_drawing_share_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,6460,1257.0,False,False,70.931495698306,7632,70.931495698306,high_missing
cc_principal_receivable_to_limit_max_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,41825,8729.0,False,False,71.24391236614223,49005,71.24391236614223,high_missing
cc_principal_receivable_to_limit_max_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,41921,8747.0,False,False,71.24391236614223,49142,71.24391236614223,high_missing
cc_principal_receivable_to_limit_max_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,41740,8678.0,False,False,71.24391236614223,48890,71.24391236614223,high_missing
cc_principal_receivable_to_limit_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,41907,8747.0,False,False,70.931495698306,49125,70.931495698306,high_missing
cc_principal_receivable_to_limit_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58168,10475.0,False,False,71.24391236614223,68397,71.24391236614223,high_missing
cc_principal_receivable_to_limit_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58171,10475.0,False,False,71.24391236614223,68404,71.24391236614223,high_missing
cc_principal_receivable_to_limit_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,57938,10398.0,False,False,71.24391236614223,68090,71.24391236614223,high_missing
cc_principal_receivable_to_limit_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58171,10475.0,False,False,70.931495698306,68403,70.931495698306,high_missing
cc_principal_receivable_to_limit_min_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,9068,1593.0,False,False,71.24391236614223,10485,71.24391236614223,high_missing
cc_principal_receivable_to_limit_min_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,9075,1595.0,False,False,71.24391236614223,10491,71.24391236614223,high_missing
cc_principal_receivable_to_limit_min_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,9008,1556.0,False,False,71.24391236614223,10389,71.24391236614223,high_missing
cc_principal_receivable_to_limit_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,9071,1594.0,False,False,70.931495698306,10488,70.931495698306,high_missing
cc_recent_12m_has_dpd_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,14.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_recent_12m_has_dpd_def_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,14,12.0,False,False,70.931495698306,14,70.931495698306,high_missing
cc_recent_12m_has_dpd_def_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,216,96.0,False,False,70.931495698306,236,70.931495698306,high_missing
cc_recent_12m_has_dpd_def_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,218,96.0,False,False,70.931495698306,238,70.931495698306,high_missing
cc_recent_12m_has_dpd_def_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,217,96.0,False,False,70.931495698306,237,70.931495698306,high_missing
cc_recent_12m_has_dpd_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,391,161.0,False,False,70.931495698306,409,70.931495698306,high_missing
cc_recent_12m_has_dpd_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,394,161.0,False,False,70.931495698306,411,70.931495698306,high_missing
cc_recent_12m_has_dpd_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,392,161.0,False,False,70.931495698306,410,70.931495698306,high_missing
cc_recent_12m_high_utilization_80plus_count_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,13,13.0,False,False,70.931495698306,13,70.931495698306,high_missing
cc_recent_12m_high_utilization_80plus_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,21,19.0,False,False,70.931495698306,21,70.931495698306,high_missing
cc_recent_12m_high_utilization_80plus_count_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,13.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_recent_12m_high_utilization_80plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,601,408.0,False,False,70.931495698306,611,70.931495698306,high_missing
cc_recent_12m_high_utilization_80plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,612,414.0,False,False,70.931495698306,624,70.931495698306,high_missing
cc_recent_12m_high_utilization_80plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,601,408.0,False,False,70.931495698306,611,70.931495698306,high_missing
cc_recent_12m_payment_less_than_min_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,16,10.0,False,False,70.931495698306,16,70.931495698306,high_missing
cc_recent_12m_payment_less_than_min_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,297,198.0,False,False,70.931495698306,303,70.931495698306,high_missing
cc_recent_12m_payment_less_than_min_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,301,201.0,False,False,70.931495698306,310,70.931495698306,high_missing
cc_recent_12m_payment_less_than_min_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,296,198.0,False,False,70.931495698306,302,70.931495698306,high_missing
cc_recent_24m_has_dpd_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,29,25.0,False,False,70.931495698306,29,70.931495698306,high_missing
cc_recent_24m_has_dpd_def_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,27,18.0,False,False,70.931495698306,27,70.931495698306,high_missing
cc_recent_24m_has_dpd_def_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,342,127.0,False,False,70.931495698306,358,70.931495698306,high_missing
cc_recent_24m_has_dpd_def_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,345,128.0,False,False,70.931495698306,361,70.931495698306,high_missing
cc_recent_24m_has_dpd_def_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,342,127.0,False,False,70.931495698306,358,70.931495698306,high_missing
cc_recent_24m_has_dpd_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,596,207.0,False,False,70.931495698306,618,70.931495698306,high_missing
cc_recent_24m_has_dpd_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,600,209.0,False,False,70.931495698306,623,70.931495698306,high_missing
cc_recent_24m_has_dpd_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,596,207.0,False,False,70.931495698306,618,70.931495698306,high_missing
cc_recent_24m_high_utilization_80plus_count_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,25,25.0,False,False,70.931495698306,25,70.931495698306,high_missing
cc_recent_24m_high_utilization_80plus_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,37,34.0,False,False,70.931495698306,37,70.931495698306,high_missing
cc_recent_24m_high_utilization_80plus_count_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,28,25.0,False,False,70.931495698306,28,70.931495698306,high_missing
cc_recent_24m_high_utilization_80plus_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1066,674.0,False,False,70.931495698306,1088,70.931495698306,high_missing
cc_recent_24m_high_utilization_80plus_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1088,685.0,False,False,70.931495698306,1120,70.931495698306,high_missing
cc_recent_24m_high_utilization_80plus_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,1066,674.0,False,False,70.931495698306,1088,70.931495698306,high_missing
cc_recent_24m_payment_less_than_min_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,27,16.0,False,False,70.931495698306,27,70.931495698306,high_missing
cc_recent_24m_payment_less_than_min_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,429,276.0,False,False,70.931495698306,440,70.931495698306,high_missing
cc_recent_24m_payment_less_than_min_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,441,283.0,False,False,70.931495698306,457,70.931495698306,high_missing
cc_recent_24m_payment_less_than_min_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,428,276.0,False,False,70.931495698306,439,70.931495698306,high_missing
cc_recent_6m_has_dpd_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,8,8.0,False,False,70.931495698306,8,70.931495698306,high_missing
cc_recent_6m_has_dpd_def_count_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,8,7.0,False,False,70.931495698306,8,70.931495698306,high_missing
cc_recent_6m_has_dpd_def_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,143,67.0,False,False,70.931495698306,155,70.931495698306,high_missing
cc_recent_6m_has_dpd_def_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,145,67.0,False,False,70.931495698306,157,70.931495698306,high_missing
cc_recent_6m_has_dpd_def_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,142,67.0,False,False,70.931495698306,154,70.931495698306,high_missing
cc_recent_6m_has_dpd_ratio_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,250,119.0,False,False,70.931495698306,256,70.931495698306,high_missing
cc_recent_6m_has_dpd_ratio_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,253,119.0,False,False,70.931495698306,259,70.931495698306,high_missing
cc_recent_6m_has_dpd_ratio_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,250,119.0,False,False,70.931495698306,256,70.931495698306,high_missing
cc_recent_6m_high_util_80_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,13,13.0,False,False,70.93205709393551,13,70.93205709393551,high_missing
cc_recent_6m_high_util_80_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,18,18.0,False,False,70.93205709393551,19,70.93205709393551,high_missing
cc_recent_6m_high_util_80_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83989824388642,5.899324092875503,13,13.0,False,False,70.93205709393551,13,70.93205709393551,high_missing
