feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
cc_credit_utilization_capped_min_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,11893,1965.0,False,False,71.24391236614223,13712,71.24391236614223,high_missing
cc_credit_utilization_capped_min_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,11887,1964.0,False,False,71.24391236614223,13705,71.24391236614223,high_missing
cc_credit_utilization_capped_min_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,11802,1918.0,False,False,71.24391236614223,13575,71.24391236614223,high_missing
cc_credit_utilization_capped_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,11887,1964.0,False,False,70.931495698306,13705,70.931495698306,high_missing
cc_credit_utilization_capped_std_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.2348143643642,66.40612177909077,5.82869258527343,58854,10585.0,False,False,71.43731316051705,69238,71.43731316051705,high_missing
cc_credit_utilization_capped_std_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.2348143643642,66.40612177909077,5.82869258527343,58848,10585.0,False,False,71.43731316051705,69223,71.43731316051705,high_missing
cc_credit_utilization_capped_std_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.2348143643642,66.40612177909077,5.82869258527343,58641,10510.0,False,False,71.43731316051705,68948,71.43731316051705,high_missing
cc_credit_utilization_capped_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58853,10585.0,False,False,70.931495698306,69234,70.931495698306,high_missing
cc_total_receivable_to_limit_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58812,10563.0,False,False,71.24391236614223,69166,71.24391236614223,high_missing
cc_total_receivable_to_limit_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58808,10563.0,False,False,71.24391236614223,69155,71.24391236614223,high_missing
cc_total_receivable_to_limit_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58575,10485.0,False,False,71.24391236614223,68847,71.24391236614223,high_missing
cc_total_receivable_to_limit_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58809,10563.0,False,False,70.931495698306,69160,70.931495698306,high_missing
cc_total_receivable_to_limit_max_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55378,10304.0,False,False,71.24391236614223,64721,71.24391236614223,high_missing
cc_total_receivable_to_limit_max_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55334,10300.0,False,False,71.24391236614223,64652,71.24391236614223,high_missing
cc_total_receivable_to_limit_max_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55140,10229.0,False,False,71.24391236614223,64411,71.24391236614223,high_missing
cc_total_receivable_to_limit_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,55363,10302.0,False,False,70.931495698306,64705,70.931495698306,high_missing
cc_total_receivable_to_limit_min_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18195,3069.0,False,False,71.24391236614223,20832,71.24391236614223,high_missing
cc_total_receivable_to_limit_min_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18065,3039.0,False,False,71.24391236614223,20683,71.24391236614223,high_missing
cc_total_receivable_to_limit_min_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18134,3036.0,False,False,71.24391236614223,20733,71.24391236614223,high_missing
cc_total_receivable_to_limit_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,18195,3067.0,False,False,70.931495698306,20827,70.931495698306,high_missing
cc_total_receivable_to_limit_std_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.2348143643642,66.40612177909077,5.82869258527343,58625,10556.0,False,False,71.43731316051705,68966,71.43731316051705,high_missing
cc_total_receivable_to_limit_std_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.2348143643642,66.40612177909077,5.82869258527343,58620,10556.0,False,False,71.43731316051705,68953,71.43731316051705,high_missing
cc_total_receivable_to_limit_std_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.2348143643642,66.40612177909077,5.82869258527343,58408,10480.0,False,False,71.43731316051705,68673,71.43731316051705,high_missing
cc_total_receivable_to_limit_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58624,10556.0,False,False,70.931495698306,68964,70.931495698306,high_missing
cc_principal_receivable_to_limit_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58171,10475.0,False,False,71.24391236614223,68404,71.24391236614223,high_missing
cc_principal_receivable_to_limit_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58168,10475.0,False,False,71.24391236614223,68397,71.24391236614223,high_missing
cc_principal_receivable_to_limit_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,57938,10398.0,False,False,71.24391236614223,68090,71.24391236614223,high_missing
cc_principal_receivable_to_limit_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58171,10475.0,False,False,70.931495698306,68403,70.931495698306,high_missing
cc_principal_receivable_to_limit_max_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,41921,8747.0,False,False,71.24391236614223,49142,71.24391236614223,high_missing
cc_principal_receivable_to_limit_max_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,41825,8729.0,False,False,71.24391236614223,49005,71.24391236614223,high_missing
cc_principal_receivable_to_limit_max_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,41740,8678.0,False,False,71.24391236614223,48890,71.24391236614223,high_missing
cc_principal_receivable_to_limit_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,41907,8747.0,False,False,70.931495698306,49125,70.931495698306,high_missing
cc_principal_receivable_to_limit_min_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,9075,1595.0,False,False,71.24391236614223,10491,71.24391236614223,high_missing
cc_principal_receivable_to_limit_min_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,9068,1593.0,False,False,71.24391236614223,10485,71.24391236614223,high_missing
cc_principal_receivable_to_limit_min_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,9008,1556.0,False,False,71.24391236614223,10389,71.24391236614223,high_missing
cc_principal_receivable_to_limit_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,9071,1594.0,False,False,70.931495698306,10488,70.931495698306,high_missing
cc_recivable_to_limit_mean_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58815,10563.0,False,False,71.24391236614223,69168,71.24391236614223,high_missing
cc_recivable_to_limit_mean_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58811,10563.0,False,False,71.24391236614223,69156,71.24391236614223,high_missing
cc_recivable_to_limit_mean_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,58578,10485.0,False,False,71.24391236614223,68849,71.24391236614223,high_missing
cc_recivable_to_limit_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58812,10563.0,False,False,70.931495698306,69162,70.931495698306,high_missing
cc_recivable_to_limit_max_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55379,10304.0,False,False,71.24391236614223,64721,71.24391236614223,high_missing
cc_recivable_to_limit_max_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55334,10300.0,False,False,71.24391236614223,64651,71.24391236614223,high_missing
cc_recivable_to_limit_max_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,55141,10229.0,False,False,71.24391236614223,64411,71.24391236614223,high_missing
cc_recivable_to_limit_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,55363,10302.0,False,False,70.931495698306,64704,70.931495698306,high_missing
cc_recivable_to_limit_min_mean,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18196,3069.0,False,False,71.24391236614223,20833,71.24391236614223,high_missing
cc_recivable_to_limit_min_max,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18066,3039.0,False,False,71.24391236614223,20684,71.24391236614223,high_missing
cc_recivable_to_limit_min_min,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,72.02181385381336,66.33636960446414,5.685444249349217,18135,3036.0,False,False,71.24391236614223,20734,71.24391236614223,high_missing
cc_recivable_to_limit_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,18196,3067.0,False,False,70.931495698306,20828,70.931495698306,high_missing
cc_payment_to_balance_ratio_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.83710826604576,78.47324798949614,2.363860276549616,58076,10431.0,False,False,80.51367700102455,68208,80.51367700102455,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.83710826604576,78.47324798949614,2.363860276549616,58070,10430.0,False,False,80.51367700102455,68187,80.51367700102455,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.83710826604576,78.47324798949614,2.363860276549616,58071,10429.0,False,False,80.51367700102455,68198,80.51367700102455,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58076,10431.0,False,False,70.931495698306,68208,70.931495698306,high_missing
cc_payment_to_balance_ratio_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.83710826604576,78.47324798949614,2.363860276549616,56862,10372.0,False,False,80.51367700102455,66479,80.51367700102455,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.83710826604576,78.47324798949614,2.363860276549616,56845,10371.0,False,False,80.51367700102455,66437,80.51367700102455,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.83710826604576,78.47324798949614,2.363860276549616,56856,10370.0,False,False,80.51367700102455,66465,80.51367700102455,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,56862,10372.0,False,False,70.931495698306,66479,70.931495698306,high_missing
cc_payment_to_balance_ratio_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.83710826604576,78.47324798949614,2.363860276549616,25779,5160.0,False,False,80.51367700102455,30733,80.51367700102455,extreme_missing
cc_payment_to_balance_ratio_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.83710826604576,78.47324798949614,2.363860276549616,25777,5160.0,False,False,80.51367700102455,30722,80.51367700102455,extreme_missing
cc_payment_to_balance_ratio_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.83710826604576,78.47324798949614,2.363860276549616,25667,5115.0,False,False,80.51367700102455,30572,80.51367700102455,extreme_missing
cc_payment_to_balance_ratio_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,25779,5160.0,False,False,70.931495698306,30728,70.931495698306,high_missing
cc_payment_to_balance_ratio_std_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.33204991040971,79.14615132118826,2.185898589221452,56865,10157.0,False,False,81.03296795834444,66740,81.03296795834444,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_std_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.33204991040971,79.14615132118826,2.185898589221452,56860,10157.0,False,False,81.03296795834444,66723,81.03296795834444,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_std_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.33204991040971,79.14615132118826,2.185898589221452,56865,10156.0,False,False,81.03296795834444,66736,81.03296795834444,extreme_missing; high_unique_pct
cc_payment_to_balance_ratio_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,56865,10157.0,False,False,70.931495698306,66740,70.931495698306,high_missing
cc_total_payment_to_balance_ratio_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.61825430635001,78.1860331527983,2.432221153551708,58019,10414.0,False,False,80.28546967761856,68135,80.28546967761856,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.61825430635001,78.1860331527983,2.432221153551708,58012,10413.0,False,False,80.28546967761856,68113,80.28546967761856,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.61825430635001,78.1860331527983,2.432221153551708,58002,10411.0,False,False,80.28546967761856,68111,80.28546967761856,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58019,10414.0,False,False,70.931495698306,68135,70.931495698306,high_missing
cc_total_payment_to_balance_ratio_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,56689,10334.0,False,False,80.28546967761856,66254,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,56671,10332.0,False,False,80.28546967761856,66211,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,56671,10331.0,False,False,80.28546967761856,66227,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,56689,10334.0,False,False,70.931495698306,66253,70.931495698306,high_missing
cc_total_payment_to_balance_ratio_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,9115,1979.0,False,False,80.28546967761856,11001,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,9113,1978.0,False,False,80.28546967761856,10995,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.61825430635001,78.1860331527983,2.432221153551708,9040,1949.0,False,False,80.28546967761856,10896,80.28546967761856,extreme_missing
cc_total_payment_to_balance_ratio_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,9114,1979.0,False,False,70.931495698306,10996,70.931495698306,high_missing
cc_total_payment_to_balance_ratio_std_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.10311501051994,78.83226653536846,2.270848475151482,57413,10280.0,False,False,80.79240993108868,67405,80.79240993108868,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_std_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.10311501051994,78.83226653536846,2.270848475151482,57405,10280.0,False,False,80.79240993108868,67384,80.79240993108868,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_std_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.10311501051994,78.83226653536846,2.270848475151482,57409,10280.0,False,False,80.79240993108868,67397,80.79240993108868,extreme_missing; high_unique_pct
cc_total_payment_to_balance_ratio_std_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,57413,10280.0,False,False,70.931495698306,67405,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_mean_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72621792391168,78.22296077465944,2.503257149252235,58217,10536.0,False,False,80.38371391278719,68412,80.38371391278719,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_mean_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72621792391168,78.22296077465944,2.503257149252235,58213,10536.0,False,False,80.38371391278719,68399,80.38371391278719,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_mean_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,80.72621792391168,78.22296077465944,2.503257149252235,58209,10535.0,False,False,80.38371391278719,68398,80.38371391278719,extreme_missing; high_unique_pct
cc_payment_to_min_inst_ratio_mean_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,58216,10536.0,False,False,70.931495698306,68411,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_max_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,47147,9340.0,False,False,80.38371391278719,55024,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_max_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,47090,9328.0,False,False,80.38371391278719,54929,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_max_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,47095,9331.0,False,False,80.38371391278719,54956,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_max_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,47146,9340.0,False,False,70.931495698306,55021,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_min_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,22800,4761.0,False,False,80.38371391278719,26977,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_min_max,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,22771,4750.0,False,False,80.38371391278719,26928,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_min_min,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness,80.72621792391168,78.22296077465944,2.503257149252235,22687,4716.0,False,False,80.38371391278719,26818,80.38371391278719,extreme_missing
cc_payment_to_min_inst_ratio_min_sum,ratio_rate_numeric,feature,P2_missingness_review,route_to_ratio_rate_eda; consider_missingness_logic_later,ratio_rate_eda,high combined missingness,71.73922233676193,65.83579517479075,5.90342716197118,22794,4758.0,False,False,70.931495698306,26965,70.931495698306,high_missing
cc_payment_to_min_inst_ratio_std_mean,ratio_rate_numeric,feature,P1_missingness_review,route_to_ratio_rate_eda; also missingness_review,ratio_rate_eda,extreme combined missingness; very high unique percentage,81.12880514843371,78.8835548990645,2.245250249369207,57386,10271.0,False,False,80.82160250382451,67366,80.82160250382451,extreme_missing; high_unique_pct
